2021-02-14,19,65
2021-02-14,29,229
2021-02-14,39,392
2021-02-14,49,765
2021-02-14,59,2001
2021-02-14,69,3991
2021-02-14,79,6474
2021-02-14,89,8280
2021-02-14,90,3952
2021-02-15,0,26478
2021-02-15,09,44
2021-02-15,19,68
2021-02-15,29,244
2021-02-15,39,400
2021-02-15,49,787
2021-02-15,59,2018
2021-02-15,69,4018
2021-02-15,79,6477
2021-02-15,89,8283
2021-02-15,90,3943
2021-02-16,0,26195
2021-02-16,09,40
2021-02-16,19,62
2021-02-16,29,249
2021-02-16,39,387
2021-02-16,49,777
2021-02-16,59,2008
2021-02-16,69,3979
2021-02-16,79,6406
2021-02-16,89,8202
2021-02-16,90,3887
2021-02-17,0,25929
2021-02-17,09,34
2021-02-17,19,59
2021-02-17,29,246
2021-02-17,39,399
2021-02-17,49,762
2021-02-17,59,2018
2021-02-17,69,3924
2021-02-17,79,6370
2021-02-17,89,8109
2021-02-17,90,3815
2021-02-18,0,25717
2021-02-18,09,32
2021-02-18,19,59
2021-02-18,29,243
2021-02-18,39,408
2021-02-18,49,768
2021-02-18,59,2007
2021-02-18,69,3918
2021-02-18,79,6329
2021-02-18,89,8000
2021-02-18,90,3766
2021-02-19,0,25506
2021-02-19,09,33
2021-02-19,19,63
2021-02-19,29,255
2021-02-19,39,424
2021-02-19,49,791
2021-02-19,59,1997
2021-02-19,69,3881
2021-02-19,79,6245
2021-02-19,89,7928
2021-02-19,90,3696
2021-02-20,0,25269
2021-02-20,09,33
2021-02-20,19,59
2021-02-20,29,248
2021-02-20,39,415
2021-02-20,49,783
2021-02-20,59,1989
2021-02-20,69,3861
2021-02-20,79,6183
2021-02-20,89,7837
2021-02-20,90,3663
2021-02-21,0,25464
2021-02-21,09,30
2021-02-21,19,65
2021-02-21,29,250
2021-02-21,39,431
2021-02-21,49,800
2021-02-21,59,2029
2021-02-21,69,3914
2021-02-21,79,6217
2021-02-21,89,7861
2021-02-21,90,3663
2021-02-22,0,25831
2021-02-22,09,32
2021-02-22,19,66
2021-02-22,29,262
2021-02-22,39,437
2021-02-22,49,809
2021-02-22,59,2110
2021-02-22,69,4010
2021-02-22,79,6271
2021-02-22,89,7945
2021-02-22,90,3691
2021-02-23,0,25660
2021-02-23,09,33
2021-02-23,19,69
2021-02-23,29,255
2021-02-23,39,419
2021-02-23,49,831
2021-02-23,59,2078
2021-02-23,69,3997
2021-02-23,79,6244
2021-02-23,89,7906
2021-02-23,90,3634
2021-02-24,0,25614
2021-02-24,09,36
2021-02-24,19,75
2021-02-24,29,251
2021-02-24,39,443
2021-02-24,49,837
2021-02-24,59,2098
2021-02-24,69,4019
2021-02-24,79,6198
2021-02-24,89,7871
2021-02-24,90,3583
2021-02-25,0,25317
2021-02-25,09,39
2021-02-25,19,74
2021-02-25,29,245
2021-02-25,39,455
2021-02-25,49,833
2021-02-25,59,2104
2021-02-25,69,3993
2021-02-25,79,6132
2021-02-25,89,7729
2021-02-25,90,3511
